,Unnamed: 0,Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Message,year,Specific_Boroughs_Air
13449,13449,130991,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,206,Borough Park,2005-2007,01/01/2005,6.4,,2005,Brooklyn
13450,13450,518708,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,206,Borough Park,2012-2014,01/02/2012,5.0,,2012,Brooklyn
13451,13451,518709,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,207,East Flatbush - Flatbush,2012-2014,01/02/2012,4.7,,2012,Brooklyn
13452,13452,629170,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,207,East Flatbush - Flatbush,2015-2017,01/01/2015,4.8,,2015,Brooklyn
13453,13453,130992,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,207,East Flatbush - Flatbush,2005-2007,01/01/2005,4.1,,2005,Brooklyn
13454,13454,151396,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,207,East Flatbush - Flatbush,2009-2011,01/01/2009,3.9,,2009,Brooklyn
13455,13455,130990,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,205,Sunset Park,2005-2007,01/01/2005,3.8,,2005,Brooklyn
13456,13456,151394,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,205,Sunset Park,2009-2011,01/01/2009,4.1,,2009,Brooklyn
13457,13457,518707,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,205,Sunset Park,2012-2014,01/02/2012,3.1,,2012,Brooklyn
13458,13458,629168,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,205,Sunset Park,2015-2017,01/01/2015,3.1,,2015,Brooklyn
13459,13459,629169,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,206,Borough Park,2015-2017,01/01/2015,4.8,,2015,Brooklyn
13460,13460,151395,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,206,Borough Park,2009-2011,01/01/2009,5.3,,2009,Brooklyn
13461,13461,518705,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,203,Bedford Stuyvesant - Crown Heights,2012-2014,01/02/2012,5.3,,2012,Brooklyn
13462,13462,629166,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,203,Bedford Stuyvesant - Crown Heights,2015-2017,01/01/2015,4.9,,2015,Brooklyn
13463,13463,130989,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,204,East New York,2005-2007,01/01/2005,3.5,,2005,Brooklyn
13464,13464,518706,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,204,East New York,2012-2014,01/02/2012,4.0,,2012,Brooklyn
13465,13465,629167,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,204,East New York,2015-2017,01/01/2015,4.1,,2015,Brooklyn
13466,13466,151393,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,204,East New York,2009-2011,01/01/2009,3.5,,2009,Brooklyn
13467,13467,629165,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,202,Downtown - Heights - Slope,2015-2017,01/01/2015,3.2,,2015,N/A
13468,13468,151391,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,202,Downtown - Heights - Slope,2009-2011,01/01/2009,4.2,,2009,N/A
13469,13469,518704,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,202,Downtown - Heights - Slope,2012-2014,01/02/2012,4.3,,2012,N/A
13470,13470,130987,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,202,Downtown - Heights - Slope,2005-2007,01/01/2005,4.9,,2005,N/A
13471,13471,130988,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,203,Bedford Stuyvesant - Crown Heights,2005-2007,01/01/2005,5.3,,2005,Brooklyn
13472,13472,151392,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,203,Bedford Stuyvesant - Crown Heights,2009-2011,01/01/2009,4.8,,2009,Brooklyn
13473,13473,151389,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,107,Hunts Point - Mott Haven,2009-2011,01/01/2009,3.1,,2009,Bronx
13474,13474,130985,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,107,Hunts Point - Mott Haven,2005-2007,01/01/2005,2.5,,2005,Bronx
13475,13475,130986,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,201,Greenpoint,2005-2007,01/01/2005,3.5,,2005,Brooklyn
13476,13476,151390,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,201,Greenpoint,2009-2011,01/01/2009,3.6,,2009,Brooklyn
13477,13477,518703,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,201,Greenpoint,2012-2014,01/02/2012,3.5,,2012,Brooklyn
13478,13478,629164,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,201,Greenpoint,2015-2017,01/01/2015,3.1,,2015,Brooklyn
13479,13479,130984,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,106,High Bridge - Morrisania,2005-2007,01/01/2005,2.8,,2005,Bronx
13480,13480,629162,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,106,High Bridge - Morrisania,2015-2017,01/01/2015,3.9,,2015,Bronx
13481,13481,151388,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,106,High Bridge - Morrisania,2009-2011,01/01/2009,2.8,,2009,Bronx
13482,13482,518701,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,106,High Bridge - Morrisania,2012-2014,01/02/2012,3.7,,2012,Bronx
13483,13483,518702,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,107,Hunts Point - Mott Haven,2012-2014,01/02/2012,3.7,,2012,Bronx
13484,13484,629163,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,107,Hunts Point - Mott Haven,2015-2017,01/01/2015,3.6,,2015,Bronx
13485,13485,629160,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,104,Pelham - Throgs Neck,2015-2017,01/01/2015,4.8,,2015,Bronx
13486,13486,130982,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,104,Pelham - Throgs Neck,2005-2007,01/01/2005,4.4,,2005,Bronx
13487,13487,629161,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,105,Crotona -Tremont,2015-2017,01/01/2015,3.4,,2015,Bronx
13488,13488,518700,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,105,Crotona -Tremont,2012-2014,01/02/2012,3.4,,2012,Bronx
13489,13489,130983,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,105,Crotona -Tremont,2005-2007,01/01/2005,2.4,,2005,Bronx
13490,13490,151387,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,105,Crotona -Tremont,2009-2011,01/01/2009,2.7,,2009,Bronx
13491,13491,629159,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,103,Fordham - Bronx Pk,2015-2017,01/01/2015,4.0,,2015,Bronx
13492,13492,518698,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,103,Fordham - Bronx Pk,2012-2014,01/02/2012,4.2,,2012,Bronx
13493,13493,130981,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,103,Fordham - Bronx Pk,2005-2007,01/01/2005,3.3,,2005,Bronx
13494,13494,151385,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,103,Fordham - Bronx Pk,2009-2011,01/01/2009,4.0,,2009,Bronx
13495,13495,518699,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,104,Pelham - Throgs Neck,2012-2014,01/02/2012,5.5,,2012,Bronx
13496,13496,151386,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,104,Pelham - Throgs Neck,2009-2011,01/01/2009,4.5,,2009,Bronx
13497,13497,518696,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,101,Kingsbridge - Riverdale,2012-2014,01/02/2012,10.5,,2012,Bronx
13498,13498,629157,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,101,Kingsbridge - Riverdale,2015-2017,01/01/2015,8.3,,2015,Bronx
13499,13499,151384,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,102,Northeast Bronx,2009-2011,01/01/2009,5.4,,2009,Bronx
13500,13500,518697,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,102,Northeast Bronx,2012-2014,01/02/2012,6.6,,2012,Bronx
13501,13501,130980,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,102,Northeast Bronx,2005-2007,01/01/2005,5.4,,2005,Bronx
13502,13502,629158,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,102,Northeast Bronx,2015-2017,01/01/2015,6.2,,2015,Bronx
13503,13503,131026,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",Borough,5,Staten Island,2005-2007,01/01/2005,7.8,,2005,Staten Island
13504,13504,151430,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",Borough,5,Staten Island,2009-2011,01/01/2009,7.8,,2009,Staten Island
13505,13505,629156,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",Borough,5,Staten Island,2015-2017,01/01/2015,7.5,,2015,Staten Island
13506,13506,518695,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",Borough,5,Staten Island,2012-2014,01/02/2012,7.5,,2012,Staten Island
13507,13507,130979,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,101,Kingsbridge - Riverdale,2005-2007,01/01/2005,9.9,,2005,Bronx
13508,13508,151383,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,101,Kingsbridge - Riverdale,2009-2011,01/01/2009,8.6,,2009,Bronx
13509,13509,629154,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",Borough,3,Manhattan,2015-2017,01/01/2015,3.9,,2015,Manhattan
13510,13510,131024,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",Borough,3,Manhattan,2005-2007,01/01/2005,3.9,,2005,Manhattan
13511,13511,518694,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",Borough,4,Queens,2012-2014,01/02/2012,4.9,,2012,Queens
13512,13512,629155,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",Borough,4,Queens,2015-2017,01/01/2015,4.7,,2015,Queens
13513,13513,131025,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",Borough,4,Queens,2005-2007,01/01/2005,4.8,,2005,Queens
13514,13514,151429,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",Borough,4,Queens,2009-2011,01/01/2009,4.5,,2009,Queens
13515,13515,131023,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",Borough,2,Brooklyn,2005-2007,01/01/2005,5.6,,2005,Brooklyn
13516,13516,518692,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",Borough,2,Brooklyn,2012-2014,01/02/2012,5.2,,2012,Brooklyn
13517,13517,151427,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",Borough,2,Brooklyn,2009-2011,01/01/2009,5.2,,2009,Brooklyn
13518,13518,629153,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",Borough,2,Brooklyn,2015-2017,01/01/2015,5.0,,2015,Brooklyn
13519,13519,518693,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",Borough,3,Manhattan,2012-2014,01/02/2012,4.2,,2012,Manhattan
13520,13520,151428,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",Borough,3,Manhattan,2009-2011,01/01/2009,3.8,,2009,Manhattan
13521,13521,518499,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",Borough,1,Bronx,2012-2014,01/02/2012,210.4,,2012,Bronx
13522,13522,628864,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",Borough,1,Bronx,2015-2017,01/01/2015,177.5,,2015,Bronx
13523,13523,151474,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",Borough,1,Bronx,2009-2011,01/01/2009,146.7,,2009,Bronx
13524,13524,131070,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",Borough,1,Bronx,2005-2007,01/01/2005,136.1,,2005,Bronx
13525,13525,151473,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",Citywide,1,New York City,2009-2011,01/01/2009,108.6,,2009,N/A
13526,13526,518546,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",Citywide,1,New York City,2012-2014,01/02/2012,118.8,,2012,N/A
13527,13527,628909,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,503,Willowbrook,2015-2017,01/01/2015,30.4,,2015,Staten Island
13528,13528,131067,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,503,Willowbrook,2005-2007,01/01/2005,28.0,,2005,Staten Island
13529,13529,131068,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,504,South Beach - Tottenville,2005-2007,01/01/2005,23.6,,2005,Staten Island
13530,13530,628910,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,504,South Beach - Tottenville,2015-2017,01/01/2015,19.3,,2015,Staten Island
13531,13531,151472,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,504,South Beach - Tottenville,2009-2011,01/01/2009,29.8,,2009,Staten Island
13532,13532,518545,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,504,South Beach - Tottenville,2012-2014,01/02/2012,29.0,,2012,Staten Island
13533,13533,131066,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,502,Stapleton - St. George,2005-2007,01/01/2005,73.2,,2005,Staten Island
13534,13534,151470,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,502,Stapleton - St. George,2009-2011,01/01/2009,101.7,,2009,Staten Island
13535,13535,518543,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,502,Stapleton - St. George,2012-2014,01/02/2012,94.8,,2012,Staten Island
13536,13536,628908,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,502,Stapleton - St. George,2015-2017,01/01/2015,78.7,,2015,Staten Island
13537,13537,151471,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,503,Willowbrook,2009-2011,01/01/2009,47.3,,2009,Staten Island
13538,13538,518544,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,503,Willowbrook,2012-2014,01/02/2012,35.5,,2012,Staten Island
13539,13539,518541,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,410,Rockaways,2012-2014,01/02/2012,91.0,,2012,Queens
13540,13540,131064,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,410,Rockaways,2005-2007,01/01/2005,135.2,,2005,Queens
13541,13541,151469,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,501,Port Richmond,2009-2011,01/01/2009,118.8,,2009,Staten Island
13542,13542,518542,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,501,Port Richmond,2012-2014,01/02/2012,109.6,,2012,Staten Island
13543,13543,628907,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,501,Port Richmond,2015-2017,01/01/2015,107.9,,2015,Staten Island
13544,13544,131065,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,501,Port Richmond,2005-2007,01/01/2005,92.9,,2005,Staten Island
13545,13545,131063,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,409,Southeast Queens,2005-2007,01/01/2005,72.9,,2005,Queens
13546,13546,628905,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,409,Southeast Queens,2015-2017,01/01/2015,60.1,,2015,Queens
13547,13547,151467,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,409,Southeast Queens,2009-2011,01/01/2009,90.2,,2009,Queens
13548,13548,518540,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,409,Southeast Queens,2012-2014,01/02/2012,83.8,,2012,Queens
